gpu(cudnn):
4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			
4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			
4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			

4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			
4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			
4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			

4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			4.16212e+06	4.18158e+06	4.16016e+06			4.16157e+06	4.18103e+06	4.1596e+06			4.16137e+06	4.18083e+06	4.15941e+06			4.16173e+06	4.18119e+06	4.15978e+06			4.16224e+06	4.18169e+06	4.16028e+06			
4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			4.18078e+06	4.20032e+06	4.17881e+06			4.18047e+06	4.20002e+06	4.1785e+06			4.18023e+06	4.19978e+06	4.17826e+06			4.18027e+06	4.19982e+06	4.17831e+06			4.18059e+06	4.20013e+06	4.17862e+06			
